::1 - - [13/Dec/2021:09:48:31 +0100] "POST /wp-admin/upgrade.php?step=upgrade_db HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:09:54:46 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,editor-buttons,wp-components,wp-block-editor,wp-nux,wp-reusable-blocks,wp-editor,common,&load%5Bchunk_1%5D=forms,wp-reset-editor-styles,wp-block-library,wp-editor-classic-layout-styles,wp-edit-blocks,wp-edit-post,wp-block-directory,wp-&load%5Bchunk_2%5D=format-library,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon,l10n,wp&load%5Bchunk_3%5D=-auth-check,wp-block-library-theme&ver=5.8.2 HTTP/1.1" 200 895931
127.0.0.1 - - [13/Dec/2021:09:54:48 +0100] "GET /wp-admin/js/image-edit.min.js?ver=5.8.2 HTTP/1.1" 200 11263
127.0.0.1 - - [13/Dec/2021:09:54:47 +0100] "GET /wp-includes/js/media-views.min.js?ver=5.8.2 HTTP/1.1" 200 111267
127.0.0.1 - - [13/Dec/2021:09:54:48 +0100] "GET /wp-includes/js/tinymce/wp-tinymce.js?ver=49110-20201110 HTTP/1.1" 200 671350
127.0.0.1 - - [13/Dec/2021:09:54:46 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.8.2 HTTP/1.1" 200 205880
127.0.0.1 - - [13/Dec/2021:09:54:52 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:54:56 +0100] "GET /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 584
127.0.0.1 - - [13/Dec/2021:09:54:56 +0100] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:09:54:56 +0100] "GET /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:54:56 +0100] "GET /wp-json/wp/v2/posts/5?_locale=user HTTP/1.1" 200 1486
127.0.0.1 - - [13/Dec/2021:09:55:34 +0100] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.1" 200 1442
127.0.0.1 - - [13/Dec/2021:09:55:35 +0100] "POST /wp-json/wp/v2/posts/5?_locale=user HTTP/1.1" 200 2719
127.0.0.1 - - [13/Dec/2021:09:55:46 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:09:55:46 +0100] "GET /my-last-try/ HTTP/1.1" 200 24771
127.0.0.1 - - [13/Dec/2021:09:55:48 +0100] "GET /wp-includes/js/comment-reply.min.js?ver=5.8.2 HTTP/1.1" 200 2984
::1 - - [13/Dec/2021:09:55:46 +0100] "POST /wp-cron.php?doing_wp_cron=1639385746.7984290122985839843750 HTTP/1.1" 200 -
127.0.0.1 - - [13/Dec/2021:09:56:13 +0100] "GET /wp-admin/ HTTP/1.1" 200 67811
127.0.0.1 - - [13/Dec/2021:09:56:16 +0100] "GET /wp-admin/options-permalink.php HTTP/1.1" 200 31468
127.0.0.1 - - [13/Dec/2021:09:56:36 +0100] "POST /wp-admin/options-permalink.php HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:09:56:37 +0100] "GET /wp-admin/options-permalink.php?settings-updated=true HTTP/1.1" 200 31653
127.0.0.1 - - [13/Dec/2021:09:57:14 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 48209
127.0.0.1 - - [13/Dec/2021:09:57:14 +0100] "GET /wp-admin/js/tags-suggest.min.js?ver=5.8.2 HTTP/1.1" 200 2250
127.0.0.1 - - [13/Dec/2021:09:57:14 +0100] "GET /wp-admin/js/inline-edit-post.min.js?ver=5.8.2 HTTP/1.1" 200 7411
127.0.0.1 - - [13/Dec/2021:09:57:14 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:09:57:21 +0100] "GET /wp-admin/post.php?post=3&action=edit HTTP/1.1" 200 471428
127.0.0.1 - - [13/Dec/2021:09:57:22 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:22 +0100] "GET /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 584
127.0.0.1 - - [13/Dec/2021:09:57:22 +0100] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:09:57:22 +0100] "GET /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:22 +0100] "GET /wp-json/wp/v2/pages/3?_locale=user HTTP/1.1" 200 6110
127.0.0.1 - - [13/Dec/2021:09:57:25 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:09:57:25 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:09:57:28 +0100] "GET /wp-admin/post.php?post=3&action=trash&_wpnonce=bb457d503d HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:09:57:29 +0100] "GET /wp-admin/edit.php?post_type=page&trashed=1&ids=3 HTTP/1.1" 200 45372
127.0.0.1 - - [13/Dec/2021:09:57:29 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:09:57:38 +0100] "GET /wp-admin/post-new.php?post_type=page HTTP/1.1" 200 461069
127.0.0.1 - - [13/Dec/2021:09:57:39 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:39 +0100] "GET /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 584
127.0.0.1 - - [13/Dec/2021:09:57:39 +0100] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:09:57:39 +0100] "GET /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:39 +0100] "GET /wp-json/wp/v2/pages/8?_locale=user HTTP/1.1" 200 1237
127.0.0.1 - - [13/Dec/2021:09:57:46 +0100] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.1" 200 1442
127.0.0.1 - - [13/Dec/2021:09:57:47 +0100] "POST /wp-json/wp/v2/pages/8?_locale=user HTTP/1.1" 200 1819
127.0.0.1 - - [13/Dec/2021:09:57:54 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 48133
127.0.0.1 - - [13/Dec/2021:09:57:54 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:09:57:54 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:09:57:57 +0100] "GET /wp-admin/post-new.php?post_type=page HTTP/1.1" 200 461087
127.0.0.1 - - [13/Dec/2021:09:57:59 +0100] "GET /wp-json/wp/v2/blocks?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:59 +0100] "GET /wp-json/wp/v2/users/me?_locale=user HTTP/1.1" 200 584
127.0.0.1 - - [13/Dec/2021:09:57:59 +0100] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:09:57:59 +0100] "GET /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user HTTP/1.1" 200 2
127.0.0.1 - - [13/Dec/2021:09:57:59 +0100] "GET /wp-json/wp/v2/pages/10?_locale=user HTTP/1.1" 200 1244
127.0.0.1 - - [13/Dec/2021:09:58:04 +0100] "GET /wp-json/wp/v2/taxonomies/post_tag?context=edit&_locale=user HTTP/1.1" 200 1442
127.0.0.1 - - [13/Dec/2021:09:58:05 +0100] "POST /wp-json/wp/v2/pages/10?_locale=user HTTP/1.1" 200 1827
127.0.0.1 - - [13/Dec/2021:09:58:08 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1
127.0.0.1 - - [13/Dec/2021:09:58:08 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 51143
127.0.0.1 - - [13/Dec/2021:09:58:09 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:09:58:09 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [13/Dec/2021:09:58:10 +0100] "GET / HTTP/1.1" 200 23405
127.0.0.1 - - [13/Dec/2021:09:58:16 +0100] "GET /wp-admin/ HTTP/1.1" 200 67812
127.0.0.1 - - [13/Dec/2021:09:58:32 +0100] "GET /wp-admin/nav-menus.php HTTP/1.1" 302 24192
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.12.1 HTTP/1.1" 200 18291
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-includes/js/jquery/ui/droppable.min.js?ver=1.12.1 HTTP/1.1" 200 6581
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-admin/js/nav-menu.min.js?ver=5.8.2 HTTP/1.1" 200 25616
127.0.0.1 - - [13/Dec/2021:09:58:32 +0100] "GET /wp-admin/nav-menus.php?action=edit&menu=0 HTTP/1.1" 200 63116
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,regenerator-runtime,wp-polyfill,wp-hooks&ver=5.8.2 HTTP/1.1" 200 130931
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent&ver=5.8.2 HTTP/1.1" 200 1481
127.0.0.1 - - [13/Dec/2021:09:58:33 +0100] "GET /wp-admin/js/accordion.min.js?ver=5.8.2 HTTP/1.1" 200 849
127.0.0.1 - - [13/Dec/2021:09:58:50 +0100] "POST /wp-admin/nav-menus.php?action=edit&menu=0 HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:09:58:50 +0100] "GET /wp-admin/nav-menus.php?menu=2 HTTP/1.1" 200 64830
127.0.0.1 - - [13/Dec/2021:09:58:57 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 10471
127.0.0.1 - - [13/Dec/2021:09:59:13 +0100] "POST /wp-admin/nav-menus.php?menu=2 HTTP/1.1" 200 75405
127.0.0.1 - - [13/Dec/2021:09:59:16 +0100] "GET / HTTP/1.1" 200 25469
127.0.0.1 - - [13/Dec/2021:09:59:16 +0100] "GET /wp-content/themes/twentynineteen/js/priority-menu.js?ver=20181214 HTTP/1.1" 200 5375
127.0.0.1 - - [13/Dec/2021:09:59:16 +0100] "GET /wp-content/themes/twentynineteen/js/touch-keyboard-navigation.js?ver=20181231 HTTP/1.1" 200 9465
127.0.0.1 - - [13/Dec/2021:09:59:26 +0100] "GET /wp-admin/ HTTP/1.1" 200 67812
127.0.0.1 - - [13/Dec/2021:09:59:31 +0100] "GET /wp-admin/nav-menus.php HTTP/1.1" 200 75140
127.0.0.1 - - [13/Dec/2021:09:59:31 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:09:59:35 +0100] "GET /wp-admin/nav-menus.php?action=locations HTTP/1.1" 200 30811
127.0.0.1 - - [13/Dec/2021:09:59:44 +0100] "GET /wp-admin/nav-menus.php HTTP/1.1" 200 75140
127.0.0.1 - - [13/Dec/2021:09:59:44 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:10:00:10 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5249
127.0.0.1 - - [13/Dec/2021:10:00:14 +0100] "POST /wp-admin/nav-menus.php HTTP/1.1" 200 80495
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.1" 200 87654
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.1" 200 15612
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/widgets.php HTTP/1.1" 200 306719
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/media-widgets.min.js?ver=5.8.2 HTTP/1.1" 200 14253
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/media-gallery-widget.min.js?ver=5.8.2 HTTP/1.1" 200 3766
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/media-audio-widget.min.js?ver=5.8.2 HTTP/1.1" 200 1447
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/media-image-widget.min.js?ver=5.8.2 HTTP/1.1" 200 2024
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/text-widgets.min.js?ver=5.8.2 HTTP/1.1" 200 5854
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/media-video-widget.min.js?ver=5.8.2 HTTP/1.1" 200 2704
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,wp-components,wp-widgets,wp-block-editor,wp-nux,wp-reusable-blocks,wp-editor,common,forms,wp-reset-editor-st&load%5Bchunk_1%5D=yles,wp-block-library,wp-editor-classic-layout-styles,wp-edit-blocks,wp-edit-widgets,wp-format-library,admin-menu,dashboard,list&load%5Bchunk_2%5D=-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon,l10n,buttons,wp-auth-check,wp-block-library-the&load%5Bchunk_3%5D=me&ver=5.8.2 HTTP/1.1" 200 798415
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/codemirror.min.js?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 585414
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/fakejshint.js?ver=2.9.5 HTTP/1.1" 200 1002
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/esprima.js?ver=4.0.0 HTTP/1.1" 200 283149
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/htmlhint.js?ver=0.9.14-xwp HTTP/1.1" 200 17735
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/codemirror.min.css?ver=5.29.1-alpha-ee20357 HTTP/1.1" 200 15899
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/codemirror/csslint.js?ver=1.0.5 HTTP/1.1" 200 366769
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/dist/widgets.min.js?ver=2602721770ff18a259ab38ff3bac67bb HTTP/1.1" 200 19070
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=media-views,editor-buttons,code-editor&ver=5.8.2 HTTP/1.1" 200 75690
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets.min.js?ver=5.8.2 HTTP/1.1" 200 12616
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/widgets/custom-html-widgets.min.js?ver=5.8.2 HTTP/1.1" 200 5571
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-includes/js/dist/edit-widgets.min.js?ver=b186cec01f1a7bb6ab91380888bf69f0 HTTP/1.1" 200 59724
127.0.0.1 - - [13/Dec/2021:10:00:32 +0100] "GET /wp-admin/js/code-editor.min.js?ver=5.8.2 HTTP/1.1" 200 3084
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/widget-types?context=edit&per_page=100&_locale=user HTTP/1.1" 200 5630
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/sidebars?per_page=100&_locale=user HTTP/1.1" 200 1277
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/categories?per_page=100&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/users?per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/block-renderer/core/latest-comments?context=edit&attributes%5BcommentsToShow%5D=5&attributes%5BdisplayAvatar%5D=false&attributes%5BdisplayDate%5D=false&attributes%5BdisplayExcerpt%5D=false&_locale=user HTTP/1.1" 200 448
127.0.0.1 - - [13/Dec/2021:10:00:33 +0100] "GET /wp-json/wp/v2/block-renderer/core/archives?context=edit&attributes%5BdisplayAsDropdown%5D=false&attributes%5BshowPostCounts%5D=false&_locale=user HTTP/1.1" 200 156
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/categories?per_page=100&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/users?per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/block-renderer/core/latest-comments?context=edit&attributes%5BcommentsToShow%5D=5&attributes%5BdisplayAvatar%5D=false&attributes%5BdisplayDate%5D=false&attributes%5BdisplayExcerpt%5D=false&_locale=user HTTP/1.1" 200 448
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/block-renderer/core/archives?context=edit&attributes%5BdisplayAsDropdown%5D=false&attributes%5BshowPostCounts%5D=false&_locale=user HTTP/1.1" 200 156
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/types?context=edit&_locale=user HTTP/1.1" 200 11163
127.0.0.1 - - [13/Dec/2021:10:00:34 +0100] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.1" 200 2990
127.0.0.1 - - [13/Dec/2021:10:00:35 +0100] "GET /wp-json/wp/v2/posts?context=edit&order=desc&orderby=date&per_page=5&_locale=user HTTP/1.1" 200 5485
127.0.0.1 - - [13/Dec/2021:10:00:36 +0100] "GET /wp-json/wp/v2/categories?context=view&per_page=100&hide_empty=true&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/utils.min.js?ver=5.8.2 HTTP/1.1" 200 1864
127.0.0.1 - - [13/Dec/2021:10:01:03 +0100] "GET /wp-admin/customize.php?return=%2Fwp-admin%2Fwidgets.php HTTP/1.1" 200 391741
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/dist/customize-widgets.min.js?ver=779dd942fa1333da9130a6c196eb972e HTTP/1.1" 200 37150
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/js/customize-nav-menus.min.js?ver=5.8.2 HTTP/1.1" 200 45659
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/customize-models.js?ver=5.8.2 HTTP/1.1" 200 6821
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/customize-views.js?ver=5.8.2 HTTP/1.1" 200 5065
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2 HTTP/1.1" 200 1179
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/jquery/ui/slider.min.js?ver=1.12.1 HTTP/1.1" 200 10712
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/js/color-picker.min.js?ver=5.8.2 HTTP/1.1" 200 3490
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-includes/js/hoverIntent.min.js?ver=1.10.1 HTTP/1.1" 200 1480
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-content/themes/twentynineteen/js/customize-controls.js?ver=20181214 HTTP/1.1" 200 710
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/js/iris.min.js?ver=1.0.7 HTTP/1.1" 200 23643
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5Bchunk_1%5D=,l10n,buttons,customize-controls,customize-widgets,wp-block-library,wp-block-library-theme,wp-components,wp-block-editor,wp-widg&load%5Bchunk_2%5D=ets,wp-nux,wp-reusable-blocks,wp-editor,wp-reset-editor-styles,wp-editor-classic-layout-styles,wp-edit-blocks,wp-customize-widge&load%5Bchunk_3%5D=ts,wp-block-directory,wp-format-library,customize-nav-menus,media-views,code-editor,wp-color-picker&ver=5.8.2 HTTP/1.1" 200 903713
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,regenerator-runtime,wp-polyfill,wp-hooks,underscore,wp-dom-ready&ver=5.8.2 HTTP/1.1" 200 149401
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=editor-buttons&ver=5.8.2 HTTP/1.1" 200 27189
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=heartbeat,customize-base,customize-controls,customize-widgets&ver=5.8.2 HTTP/1.1" 200 152844
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 200 4119
127.0.0.1 - - [13/Dec/2021:10:01:05 +0100] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-json/wp/v2/widget-types?context=edit&per_page=100&_locale=user HTTP/1.1" 200 5630
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/css/customize-preview.min.css?ver=5.8.2 HTTP/1.1" 200 2870
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /?customize_changeset_uuid=a4a38d7f-897b-40c1-ad64-e701ff6ba3dd&customize_theme=twentynineteen&customize_messenger_channel=preview-0 HTTP/1.1" 200 52209
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/customize-preview.min.js?ver=5.8.2 HTTP/1.1" 200 10758
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-content/themes/twentynineteen/js/customize-preview.js?ver=20181214 HTTP/1.1" 200 1677
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.16 HTTP/1.1" 200 6464
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/customize-preview-nav-menus.min.js?ver=5.8.2 HTTP/1.1" 200 5038
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/customize-selective-refresh.min.js?ver=5.8.2 HTTP/1.1" 200 10693
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/customize-preview-widgets.min.js?ver=5.8.2 HTTP/1.1" 200 7824
127.0.0.1 - - [13/Dec/2021:10:01:06 +0100] "GET /wp-includes/js/mediaelement/wp-playlist.min.js?ver=5.8.2 HTTP/1.1" 200 3431
127.0.0.1 - - [13/Dec/2021:10:01:10 +0100] "GET /wp-json/wp/v2/widget-types?context=edit&per_page=100&_locale=user HTTP/1.1" 200 5630
127.0.0.1 - - [13/Dec/2021:10:01:10 +0100] "GET /wp-json/wp/v2/sidebars?per_page=100&_locale=user HTTP/1.1" 200 1277
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/categories?per_page=100&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/users?per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/block-renderer/core/latest-comments?context=edit&attributes%5BcommentsToShow%5D=5&attributes%5BdisplayAvatar%5D=false&attributes%5BdisplayDate%5D=false&attributes%5BdisplayExcerpt%5D=false&_locale=user HTTP/1.1" 200 448
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/block-renderer/core/archives?context=edit&attributes%5BdisplayAsDropdown%5D=false&attributes%5BshowPostCounts%5D=false&_locale=user HTTP/1.1" 200 156
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/users?per_page=100&_locale=user HTTP/1.1" 200 586
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/categories?per_page=100&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/block-renderer/core/latest-comments?context=edit&attributes%5BcommentsToShow%5D=5&attributes%5BdisplayAvatar%5D=false&attributes%5BdisplayDate%5D=false&attributes%5BdisplayExcerpt%5D=false&_locale=user HTTP/1.1" 200 448
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/block-renderer/core/archives?context=edit&attributes%5BdisplayAsDropdown%5D=false&attributes%5BshowPostCounts%5D=false&_locale=user HTTP/1.1" 200 156
127.0.0.1 - - [13/Dec/2021:10:01:11 +0100] "GET /wp-json/wp/v2/types?context=edit&_locale=user HTTP/1.1" 200 11163
127.0.0.1 - - [13/Dec/2021:10:01:12 +0100] "GET /wp-json/wp/v2/taxonomies?context=edit&_locale=user HTTP/1.1" 200 2990
127.0.0.1 - - [13/Dec/2021:10:01:13 +0100] "GET /wp-json/wp/v2/posts?context=edit&order=desc&orderby=date&per_page=5&_locale=user HTTP/1.1" 200 5485
127.0.0.1 - - [13/Dec/2021:10:01:13 +0100] "GET /wp-json/wp/v2/categories?context=view&per_page=100&hide_empty=true&_locale=user HTTP/1.1" 200 608
127.0.0.1 - - [13/Dec/2021:10:01:13 +0100] "GET /wp-admin/themes.php HTTP/1.1" 200 50932
127.0.0.1 - - [13/Dec/2021:10:01:14 +0100] "GET /wp-content/themes/twentynineteen/screenshot.png HTTP/1.1" 200 175535
127.0.0.1 - - [13/Dec/2021:10:01:14 +0100] "GET /wp-content/themes/twentytwenty/screenshot.png HTTP/1.1" 200 53066
127.0.0.1 - - [13/Dec/2021:10:01:25 +0100] "GET / HTTP/1.1" 200 25636
127.0.0.1 - - [13/Dec/2021:10:01:39 +0100] "GET /wp-admin/ HTTP/1.1" 200 67812
